Query	Reference	Core	Accessory
URMC02	URMC25	0.03872872767874791	0.23847229454295826
URMC02	URMC26	0.033649775874040166	0.21801920075330172
URMC02	URMC28	0.03830835844025604	0.23606717401601984
URMC02	URMC30	0.03910738622473853	0.25174782182860744
URMC02	URMC32	0.03898206069276555	0.24096431339571833
URMC02	URMC33	0.03807703009087415	0.23892910086111685
URMC02	URMC35	0.03184637639152488	0.19114371311496514
URMC02	URMC36	0.03831923305107765	0.24222611337101274
URMC02	URMC37	0.03891525509458327	0.22844098552014647
URMC02	URMC39	0.03304231732777141	0.2032343897018839
URMC02	URMC40	0.04028487379094037	0.22990359404889094
URMC02	URMC41	0.014858727567237828	0.15878745080821643
URMC02	URMC42	0.03468754563568943	0.18623934120534513
URMC02	URMC43	0.033447676607871624	0.19699035004091436
URMC02	URMC46	0.02038353873684462	0.1471222127259969
URMC02	URMC48	0.03859076897491054	0.2590695722466505
URMC02	URMC49	0.03227187854320268	0.21467887963364773
URMC02	URMC50	0.03300065975169053	0.16518192904698936
URMC02	URMC55	0.0344930344664971	0.1890109071349998
URMC02	URMC56	0.03876985092046492	0.2496792355585934
URMC02	URMC57	0.01708054323514363	0.15909032104240595
URMC02	URMC58	0.038673559261293344	0.23697763346032596
URMC02	URMC59	0.03889396773251075	0.2507515646535403
URMC02	URMC60	0.03317538217579541	0.1999850511450436
URMC02	URMC61	0.038447762457527124	0.2448167830744744
URMC02	URMC62	0.012062231266221413	0.08757191928830976
URMC02	URMC63	0.038998042838604974	0.26013244995544127
URMC02	URMC64	0.039426882182045486	0.25075118822273545
URMC02	URMC65	0.019988143868662434	0.16732736820827854
URMC02	URMC66	0.01789447748955353	0.14542928231386787
URMC02	URMC67	0.038212845768253456	0.2376921471179021
URMC02	URMC69	0.03819389953855035	0.23744110282404784
URMC02	URMC70	0.03196836375467804	0.20169049285921048
URMC02	URMC71	0.03334828763677733	0.19190190128869633
URMC02	URMC72	0.011563176651973484	0.158459347680464
URMC02	URMC73	0.02022369439083027	0.14777416177932312
URMC02	URMC74	0.03836399952290381	0.267007467654485
URMC02	URMC76	0.0410068163448718	0.21483458269670697
URMC02	URMC77	0.03825660548931331	0.25211756279679975
URMC02	URMC78	0.038255585205998255	0.2516149647274599
URMC02	URMC79	0.013902507189617275	0.16235181476085414
URMC02	URMC80	0.03837072108460238	0.25051817283870625
URMC02	URMC81	0.038770322460469964	0.25201244596185945
URMC02	URMC82	0.038327952450254554	0.25126092316410464
URMC02	URMC84	0.03329577849235965	0.19709102476198526
URMC02	URMC86	0.03958001262906852	0.2564700855785679
URMC02	URMC87	0.03872737942379989	0.23692816619395551
URMC02	URMC88	0.019384395951367872	0.14529370943023734
URMC02	URMC89	0.03885758048185506	0.24339180473816435
URMC02	URMC90	0.03924431405088258	0.2570361890890147
URMC02	URMC93	0.038454220839248876	0.23148047016732753
URMC02	URMC96	0.033220079565710825	0.2056821826332368
URMC02	BWH199	0.03838694625040595	0.239241638381002
URMC02	BWH237	0.021326668744810595	0.18699502671244217
URMC02	BWH259	0.02042555629077658	0.17764337438634614
URMC02	BWH403	0.038219515941157245	0.24667376700592236
URMC02	BWH407	0.03872964954887104	0.24474922291696488
URMC02	BWH475	0.010658656553041657	0.1357649012585278
URMC02	BWH103	0.03196617033470095	0.20704541669337917
URMC02	BWH190	0.013318326277044545	0.19343590868399596
URMC02	BWH222	0.03168404248643508	0.21878823594382624
URMC02	BWH134	0.038771301199972075	0.2040762207885939
URMC02	BWH136	0.0384852183720269	0.2377392970666854
URMC02	BWH137	0.03797818611574122	0.24379512748047083
URMC02	BWH138	0.009083908644696326	0.16201244609168752
URMC02	BWH139	0.03789202639910905	0.24002295595091838
URMC02	BWH148	0.013460349390182036	0.17485092958098136
URMC02	BWH149	0.039230885495044054	0.21547358639101355
URMC02	BWH153	0.03828244641260925	0.2538305998496573
URMC02	BWH159	0.019422505465079287	0.15340762985028056
URMC02	BWH162	0.011185745614614162	0.1358478343318783
URMC02	BWH169	0.03897811616605151	0.25428304012787994
URMC02	BWH194	0.02078907808492858	0.18709882477949458
URMC02	BWH195	0.038721357419731706	0.27282872543841086
URMC02	BWH196	0.02003905299278541	0.1702908878341548
URMC02	BWH197	0.03385070625237574	0.2114677464385779
URMC02	BWH198	0.03914607307402951	0.2584554462823426
URMC02	BWH202	0.021295947979865004	0.19036098102074583
URMC02	BWH204	0.010935964720174551	0.1395333254099066
URMC02	BWH205	0.03904896226762389	0.2588032666567688
URMC02	BWH221	0.03182172870951361	0.20854010783343457
URMC02	BWH232	0.03791310675738435	0.2532251041491088
URMC02	BWH233	0.03832754547447925	0.25238769043461873
URMC02	BWH253	0.039169373633200055	0.25519428835420965
URMC02	BWH257	0.038666748352486624	0.24215317086394916
URMC02	BWH258	0.03877737511601298	0.2608998422616703
URMC02	BWH262	0.03803578786320205	0.26777427204864046
URMC02	BWH263	0.0339165449080282	0.1889068515903417
URMC02	BWH265	0.032152058227708946	0.22359644519440003
URMC02	BWH280	0.03260329893598746	0.18459119924263
URMC02	BWH281	0.03799514274811544	0.24901173873064097
URMC02	BWH283	0.038873304663074815	0.2607667729532921
URMC02	BWH284	0.010452944376265316	0.1033053079112577
URMC02	BWH309	0.014256153154836304	0.17028555404623247
URMC02	BWH316	0.0379209383035668	0.24073675882222056
URMC02	BWH317	0.03587305294503773	0.20721003236179203
URMC02	BWH319	0.03807004482112186	0.25518321636301344
URMC02	BWH325	0.0381890443116385	0.2368790655797327
URMC02	BWH326	0.0375446693972713	0.2538537301833299
URMC02	BWH327	0.038786317626249844	0.25497221624101407
URMC02	BWH338	0.03925726806635388	0.2529943327098939
URMC02	BWH344	0.03317015426839642	0.20406664172269295
URMC02	BWH347	0.03879960358842893	0.2625123696442212
URMC02	BWH364	0.03797084054959443	0.24442590155610366
URMC02	BWH367	0.038626265076089905	0.25116629066112295
URMC02	BWH368	0.03842250611120612	0.24115389622269157
URMC02	BWH369	0.009024068392332163	0.10023365367076642
URMC02	BWH370	0.02141685682240635	0.13703899878816816
URMC02	BWH394	0.011212360109555175	0.11872590099387581
URMC02	BWH399	0.011236537919608991	0.12751295213872027
URMC02	BWH404	0.03771699011663954	0.24628362849738494
URMC02	BWH405	0.03776265166846815	0.21429966350371765
URMC02	BWH409	0.03855103240295377	0.2658293381910203
URMC02	BWH410	0.03429684566677582	0.2000654228394193
URMC02	BWH453	0.03244954979153125	0.19749971877635153
URMC02	BWH467	0.03205008498383233	0.17683199085646983
URMC02	BWH477	0.03826786340697386	0.25234817357798267
URMC02	BWH478	0.03917877648673662	0.262822815736485
URMC02	BWH479	0.03282924496535489	0.17438327223201433
URMC02	BWH483	0.039121990877659996	0.24949947041215437
URMC02	BWH60	0.03849301828691509	0.24973489344567612
URMC02	BWH76	0.038456750953349994	0.24762009592799938
URMC02	HPRU0243	0.03472336536772547	0.21118712403140705
URMC02	HPRU0308	0.03447307333650396	0.20017579156528675
URMC02	HPRU0122	0.03412311075064578	0.19675380791206443
URMC02	HPRU0218	0.033725964636775796	0.17050730843802409
URMC02	HPRU0167	0.03921502803843602	0.23928929221445483
URMC02	HPRU0304	0.04001730784319557	0.24211569232020913
URMC02	HPRU0398	0.038980728968862954	0.23640492242777023
URMC02	HPRU0416	0.03997142036351298	0.25485959116089196
URMC02	HPRU0422	0.03862602319146424	0.24805579427021685
URMC02	HPRU0487	0.038608535776844755	0.24809313526588084
URMC02	HPRU0889	0.04011921515139372	0.24279596370765621
URMC02	MG1655	0.02053927171809844	0.11477715287508694
URMC02	CFT073	0.03990626620565496	0.22750931146896103
URMC02	ATCC25922	0.03930224467468535	0.23498110513104742
URMC02	EC958	0.03863578839638815	0.24904521668052582
URMC02	UTI89	0.040649835395990874	0.22424507174577069
URMC02	UMN026	0.03441983019786843	0.19246702323908738
URMC03	URMC04	0.03495157217182532	0.27819734988647615
URMC03	URMC06	0.001287295761257301	0.08658721514419976
URMC03	URMC07	0.0017724835793520022	0.059681442033680754
URMC03	URMC08	0.038486164360616915	0.24541660954053635
URMC03	URMC105	0.002311235982178639	0.08219950784415253
URMC03	URMC106	0.035768967128737006	0.2647843753225355
URMC03	URMC107	0.03339059352358997	0.2779630960213395
URMC03	URMC108	0.0018928767545672853	0.07943283750760799
URMC03	URMC109	0.011822239309222327	0.18749056503261585
URMC03	URMC10	0.0024447953826176594	0.06160775059123347
URMC03	URMC110	0.03491694178183802	0.2236095510379511
URMC03	URMC111	0.000508858716537608	0.028977690396115974
URMC03	URMC112	0.004792618221567735	0.1627070217105071
URMC03	URMC12	0.01829507698613242	0.22191468297628691
URMC03	URMC14	0.0015033744465980936	0.0804788606748641
URMC03	URMC16	0.004950733722185241	0.1393800390123765
URMC03	URMC17	0.002158908856074948	0.06251240129443736
URMC03	URMC18	0.038138120765896066	0.26542271637434667
URMC03	URMC19	0.0014343693108348488	0.06453862930070198
URMC03	URMC20	0.001176605063501257	0.079363327835272
URMC03	URMC21	0.0020437542568858547	0.08092571809595395
URMC03	URMC22	0.004810116575441059	0.15774108400006803
URMC03	URMC23	0.0014840006956663432	0.08092036458372476
URMC03	URMC24	0.001111568096875848	0.07572253308138532
URMC03	URMC25	0.0009838288651027316	0.0799108877517346
URMC03	URMC26	0.03545407415442481	0.272384261666752
URMC03	URMC28	0.017176344725475468	0.22444490598498312
URMC03	URMC30	0.0006217028394855939	0.011538529466516567
URMC03	URMC32	0.0018441014648252763	0.08494819888681993
URMC03	URMC33	0.0010707840346699804	0.09067024711688954
URMC03	URMC35	0.03631385626722072	0.265923272747255
URMC03	URMC36	0.0016188879792373712	0.09484562198240276
URMC03	URMC37	0.001624588616253253	0.08748611860134836
URMC03	URMC39	0.03354255463206213	0.2633837953749899
URMC03	URMC40	0.019908056460069656	0.2331906798788882
URMC03	URMC41	0.036415096090962495	0.28265893173179923
URMC03	URMC42	0.03591675481805923	0.2544629231369063
URMC03	URMC43	0.033156760932397944	0.27499914650104285
URMC03	URMC46	0.03792758205226732	0.2587063475117535
URMC03	URMC48	0.0009086665571748087	0.08823559575989237
URMC03	URMC49	0.03432776016547612	0.27477083383651146
URMC03	URMC50	0.037163801152161224	0.264151066651916
URMC03	URMC55	0.03562264283397065	0.25821954073584763
URMC03	URMC56	0.0009605344228897916	0.08782512701227796
URMC03	URMC57	0.036769767308208134	0.2718190109386017
URMC03	URMC58	0.0013045692037935153	0.0832942314560341
URMC03	URMC59	0.000732864215886031	0.07882429717324191
URMC03	URMC60	0.03554657914603754	0.28254709962653934
URMC03	URMC61	0.0010107137189266924	0.08469113609929091
URMC03	URMC62	0.037822902670555325	0.26261857057199967
URMC03	URMC63	8.532920033221814e-06	0.05258045932854627
URMC03	URMC64	0.0002971684693903187	0.035993504065550797
URMC03	URMC65	0.03754969781067197	0.2726228348134122
URMC03	URMC66	0.034810609634453926	0.2593928759901779
URMC03	URMC67	0.0015847231672486695	0.08708306499062379
URMC03	URMC69	0.0017192442462278246	0.08594186326970887
URMC03	URMC70	0.03578155456634646	0.2514643089035822
URMC03	URMC71	0.037221513062886014	0.2847672406930081
URMC03	URMC72	0.04006654507262286	0.234577263891248
URMC03	URMC73	0.03712492076955243	0.2690612402680076
URMC03	URMC74	0.0020143756513799627	0.07860068823148536
URMC03	URMC76	0.01773118282363606	0.19754327319580678
URMC03	URMC77	0.0006701054226926351	0.07937472806586643
URMC03	URMC78	0.0006805691023902272	0.08007284695899985
URMC03	URMC79	0.03763363515908047	0.2506044240911639
URMC03	URMC80	0.0005519819023229733	0.08086465744679316
URMC03	URMC81	0.0011555627607460206	0.0687715294812059
URMC03	URMC82	0.0006509796157898595	0.07817060788400887
URMC03	URMC84	0.03327993189493561	0.2702605790058743
URMC03	URMC86	0.00027049671699785893	0.014010270229573574
URMC03	URMC87	0.0006998801379287656	0.08950651625309891
URMC03	URMC88	0.039108792416635896	0.26895181317674777
URMC03	URMC89	0.0014374036199910067	0.09625990384906924
URMC03	URMC90	9.898515613193659e-05	0.00487625813135939
URMC03	URMC93	0.016824928551634644	0.24274949854935224
URMC03	URMC96	0.034141655293151274	0.26452469522447997
URMC03	BWH199	0.0012200248434084404	0.08662837431500225
URMC03	BWH237	0.0350657965559632	0.25291905996492037
URMC03	BWH259	0.036515096556179794	0.2820881613084595
URMC03	BWH403	0.002167566831377976	0.0841141151692294
URMC03	BWH407	0.0018703194802978107	0.0802953455655735
URMC03	BWH475	0.03868157335310052	0.26383602415854623
URMC03	BWH103	0.035862298446528884	0.2688523272181823
URMC03	BWH190	0.03531697221567198	0.3174559591824544
URMC03	BWH222	0.03581131095594836	0.27163068874818996
URMC03	BWH134	0.018492765995567373	0.20062605610362294
URMC03	BWH136	0.0011512814659224713	0.07779271941926857
URMC03	BWH137	0.0020740154004836864	0.08882820690137361
URMC03	BWH138	0.038304105925766496	0.2526678285412549
URMC03	BWH139	0.0012919819112470199	0.09135591840536261
URMC03	BWH148	0.03575345381379491	0.2633308519121569
URMC03	BWH149	0.01816468151725259	0.22241551981581809
URMC03	BWH153	0.004935904825221438	0.1434828341904919
URMC03	BWH159	0.035856678221315774	0.27084400328960667
URMC03	BWH162	0.037565590796228676	0.25652624989006323
URMC03	BWH169	0.00043948634249391105	0.024133627328866813
URMC03	BWH194	0.0385555461289806	0.25729748373379124
URMC03	BWH195	0.0009798826812692507	0.03733009771541851
URMC03	BWH196	0.03708896890017721	0.2445805519341374
URMC03	BWH197	0.036110246809320734	0.27929957901153357
URMC03	BWH198	0.001208344418976437	0.023608333292241657
URMC03	BWH202	0.035845176037471504	0.24236761294521902
URMC03	BWH204	0.03747151024418838	0.2550937224897124
URMC03	BWH205	0.0012636337780439488	0.023309064945902236
URMC03	BWH221	0.03581048226920158	0.26886949541517613
URMC03	BWH232	0.004583019571053448	0.15429146738136534
URMC03	BWH233	0.004898856889935632	0.15782921145806972
URMC03	BWH253	0.0009533606910606673	0.02103952099982409
URMC03	BWH257	0.0015193459893012573	0.09329484798909982
URMC03	BWH258	0.0012494433548312367	0.06291881898260743
URMC03	BWH262	0.0010356719975240791	0.09539734322610027
URMC03	BWH263	0.0352789565431072	0.28285451303707265
URMC03	BWH265	0.03524640330375117	0.28867936438223796
URMC03	BWH280	0.03486546271796842	0.28801985348168135
URMC03	BWH281	0.005266475340526822	0.1385937100036747
URMC03	BWH283	0.0009216236969954439	0.05916684545140327
URMC03	BWH284	0.03843656688484032	0.24522541891133975
URMC03	BWH309	0.037191237220881024	0.2590011130837805
URMC03	BWH316	0.001120361968221406	0.10327945139898043
URMC03	BWH317	0.03250287232991533	0.26709844941272687
URMC03	BWH319	0.005873790695073433	0.13606398528811603
URMC03	BWH325	0.01716952447203035	0.22664699928901322
URMC03	BWH326	0.005273093809533336	0.1626154592274599
URMC03	BWH327	0.0012731015330411655	0.09574430419705382
URMC03	BWH338	0.0010342124254256735	0.02352290684601155
URMC03	BWH344	0.03364579111171562	0.24199977548961005
URMC03	BWH347	0.0009576609314499995	0.02448504284933639
URMC03	BWH364	0.0010559992303708077	0.09047347894845326
URMC03	BWH367	0.0011939063163596275	0.09166691239683922
URMC03	BWH368	0.0013644068396123643	0.0896403219328683
URMC03	BWH369	0.039065423373706554	0.2622034281974034
URMC03	BWH370	0.03626656873292422	0.25149326092513113
URMC03	BWH394	0.03846360960336881	0.25610083394127015
URMC03	BWH399	0.03876162332347921	0.24230333553232097
URMC03	BWH404	0.0011980012876826596	0.10247606489153005
URMC03	BWH405	0.01872918782079358	0.22260714467916798
URMC03	BWH409	0.002984901425692965	0.1074429889254146
URMC03	BWH410	0.03326555398763642	0.226432080023525
URMC03	BWH453	0.034914521783457	0.2627944883204575
URMC03	BWH467	0.03616187833822704	0.27614686397779753
URMC03	BWH477	0.004631098818075885	0.1492973211934665
URMC03	BWH478	0.001026123173721527	0.03736199447870314
URMC03	BWH479	0.036903294672907316	0.2746776061106584
URMC03	BWH483	0.0010167090179497018	0.046445743069636114
URMC03	BWH60	0.0014602745534900707	0.07757936463662463
URMC03	BWH76	0.0009232302775279422	0.08894070688915034
URMC03	HPRU0243	0.034136111196829466	0.2751804119576927
URMC03	HPRU0308	0.034808235043898295	0.26525116930396664
URMC03	HPRU0122	0.03390991504603824	0.26875927127972843
URMC03	HPRU0218	0.03396420913059528	0.2642037516179434
URMC03	HPRU0167	0.01733563912530134	0.15754739811089868
URMC03	HPRU0304	0.01840821242274071	0.19823801506452865
URMC03	HPRU0398	0.01810357794803019	0.1754393855334898
URMC03	HPRU0416	0.01780670087657954	0.21520454871190364
URMC03	HPRU0422	0.018420165749922557	0.20359107221121064
URMC03	HPRU0487	0.01839463331721025	0.20429833238441963
URMC03	HPRU0889	0.01825716884780826	0.20246424199476243
URMC03	MG1655	0.03811870069130563	0.2491629725110196
URMC03	CFT073	0.019042977976770903	0.19465372331911135
URMC03	ATCC25922	0.018269038555002615	0.18036367954077026
URMC03	EC958	0.0010202365821131432	0.08153640130608197
URMC03	UTI89	0.017435609682883713	0.1959998171833469
URMC03	UMN026	0.03407041806349376	0.2654065289247113
URMC04	URMC06	0.03477795360881841	0.2671247617983915
URMC04	URMC07	0.034650245818151126	0.2691949847902291
URMC04	URMC08	0.031349244517999586	0.211429200016647
URMC04	URMC105	0.03472958590516906	0.259044056183514
URMC04	URMC106	0.02980546836738296	0.25626063739389604
URMC04	URMC107	0.021636269450692858	0.190410358639016
URMC04	URMC108	0.03471393484404828	0.2715666431775291
URMC04	URMC109	0.03436874040558913	0.26968742952246505
URMC04	URMC10	0.03487006812706461	0.27099413640028625
URMC04	URMC110	0.028109828737071352	0.17692599829806865
URMC04	URMC111	0.03485252615955603	0.28020590872327034
URMC04	URMC112	0.03332239343924126	0.2856898091625345
URMC04	URMC12	0.03330361272907978	0.26599003449675684
URMC04	URMC14	0.03354672509685863	0.2850394468007783
URMC04	URMC16	0.03442359898632796	0.26751621292104844
URMC04	URMC17	0.034397302641966054	0.2738922317838304
URMC04	URMC18	0.029867896557739138	0.2549699897239641
URMC04	URMC19	0.034590811055308035	0.2710083423782378
URMC04	URMC20	0.03473738876170007	0.26872893194287684
URMC04	URMC21	0.03441825494062578	0.26978959628693666
URMC04	URMC22	0.034304349260555256	0.26738984956413325
URMC04	URMC23	0.034127770456663375	0.267993571434873
URMC04	URMC24	0.03436243117879478	0.27952236855249757
URMC04	URMC25	0.033968080388876554	0.26743103215246067
URMC04	URMC26	0.004782825481798203	0.15333278204611356
URMC04	URMC28	0.0337647534382054	0.2721328170092505
URMC04	URMC30	0.034678566947176415	0.2763435930328729
URMC04	URMC32	0.034478364874984124	0.2721509746282069
URMC04	URMC33	0.033636693932517225	0.2711676436887043
URMC04	URMC35	0.003936412210477247	0.12051374451977481
URMC04	URMC36	0.034213204982737055	0.2691997965344902
URMC04	URMC37	0.03408278499466655	0.2679473907929031
URMC04	URMC39	0.02287844780011783	0.17693699508839078
URMC04	URMC40	0.035724626943844484	0.2712232152890802
URMC04	URMC41	0.032015074187522696	0.2276098979174117
URMC04	URMC42	0.021524147283952466	0.18162962088598356
URMC04	URMC43	0.02185274736770637	0.191523878926376
URMC04	URMC46	0.02925557341863716	0.2730040114533786
URMC04	URMC48	0.0346375034359373	0.27882177351534776
URMC04	URMC49	0.017967081098699933	0.19416050611580338
URMC04	URMC50	0.022033956965060275	0.1679762732224076
URMC04	URMC55	0.021557808119672783	0.1810671401412921
URMC04	URMC56	0.03518450144342955	0.2730609547984777
URMC04	URMC57	0.029989272203009176	0.2418887609167012
URMC04	URMC58	0.0339862914244915	0.27040080174957026
URMC04	URMC59	0.03442309334958493	0.2734370435680975
URMC04	URMC60	0.02155801753493025	0.16108631660077577
URMC04	URMC61	0.03415820938768399	0.27313999075935447
URMC04	URMC62	0.03048747715273059	0.21913868412137183
URMC04	URMC63	0.034106651935168375	0.2885068888498482
URMC04	URMC64	0.03486498717210906	0.2759241435687336
URMC04	URMC65	0.029847477364777664	0.24277874810373634
URMC04	URMC66	0.030439136719906834	0.24428121376550993
URMC04	URMC67	0.0337879946591747	0.269413649262112
URMC04	URMC69	0.033820429385382655	0.2686460489647665
URMC04	URMC70	0.018564564574866105	0.18603016995630084
URMC04	URMC71	0.022910460292656865	0.17862362913713858
URMC04	URMC72	0.031456732297621914	0.23098618882053146
URMC04	URMC73	0.028654133013106375	0.25891628675009537
URMC04	URMC74	0.03418945466002021	0.2922370477074864
URMC04	URMC76	0.03474717540037864	0.27469654125592313
URMC04	URMC77	0.03422212914020328	0.2705169433413822
URMC04	URMC78	0.03411977871289873	0.27154319628668155
URMC04	URMC79	0.03144461697036249	0.22651504433555536
URMC04	URMC80	0.034117541036674415	0.27208783163965
URMC04	URMC81	0.034252760585701036	0.27987388977933814
URMC04	URMC82	0.03417910424925119	0.2715926370894497
URMC04	URMC84	0.022368692434922788	0.19732461220464748
URMC04	URMC86	0.03482156616098098	0.28319934934156543
URMC04	URMC87	0.03384736327777804	0.2681841931005785
URMC04	URMC88	0.02965530103873737	0.23449355226399704
URMC04	URMC89	0.03340656774765338	0.26253986658240935
URMC04	URMC90	0.03456187687660517	0.28349791405412217
URMC04	URMC93	0.03362659532350776	0.26465751766782597
URMC04	URMC96	0.003895738370809365	0.12378573983926011
URMC04	BWH199	0.03404423822189884	0.26915071943321844
URMC04	BWH237	0.027966355199888993	0.22108108817009375
URMC04	BWH259	0.029305440670524763	0.25561043301681086
URMC04	BWH403	0.0346327435266538	0.2667817802235116
URMC04	BWH407	0.03456268505526494	0.2697689788604213
URMC04	BWH475	0.03116599411187082	0.20182461879603242
URMC04	BWH103	0.01932093923200462	0.18391708221077152
URMC04	BWH190	0.031436579010245436	0.23651383828404982
URMC04	BWH222	0.019136694416767908	0.1945058939158808
URMC04	BWH134	0.034030141604077246	0.2585207070114438
URMC04	BWH136	0.03393656232210762	0.2648813049884189
URMC04	BWH137	0.03421536146020576	0.2648412791343385
URMC04	BWH138	0.0324686657422294	0.2059035963140008
URMC04	BWH139	0.03356199708140628	0.271409726864116
URMC04	BWH148	0.03185796086466541	0.2282143776494171
URMC04	BWH149	0.03382452985492446	0.2572501232731196
URMC04	BWH153	0.0340678951644765	0.2620773533033226
URMC04	BWH159	0.02854455049408522	0.2431816292768093
URMC04	BWH162	0.030923063850437638	0.21932604110603626
URMC04	BWH169	0.034680770819425444	0.27482085149308144
URMC04	BWH194	0.0293319245608733	0.239680708250942
URMC04	BWH195	0.03464761763386848	0.2899166447582556
URMC04	BWH196	0.03005980702178568	0.25850732965320866
URMC04	BWH197	0.022041536575452936	0.19428187454626222
URMC04	BWH198	0.034986731790277115	0.28322243752218157
URMC04	BWH202	0.027807155580996556	0.22807642331042532
URMC04	BWH204	0.030651356389930995	0.22153747813992986
URMC04	BWH205	0.03511909508348299	0.2808318525459813
URMC04	BWH221	0.019180411677235054	0.18499564227656073
URMC04	BWH232	0.033769363883360604	0.2658686132195348
URMC04	BWH233	0.03382834135365964	0.2685151857789976
URMC04	BWH253	0.034645488247652234	0.2842698031166031
URMC04	BWH257	0.03398796045911112	0.27089364374709757
URMC04	BWH258	0.034467719918591766	0.27058846765308064
URMC04	BWH262	0.03431391219379509	0.28438407817559397
URMC04	BWH263	0.022626758308184503	0.18398355754725204
URMC04	BWH265	0.01802012718986068	0.1844519578557109
URMC04	BWH280	0.004821491729063987	0.13535160302014304
URMC04	BWH281	0.033410742801806115	0.2714683776233008
URMC04	BWH283	0.03445444855745339	0.2712221652336442
URMC04	BWH284	0.03097562077930127	0.19548567816296558
URMC04	BWH309	0.032751440151193356	0.21410300013399686
URMC04	BWH316	0.033292988193930784	0.27850656248914685
URMC04	BWH317	0.028029797007426693	0.193930083825694
URMC04	BWH319	0.03538648370369302	0.251537851853356
URMC04	BWH325	0.033686151500141426	0.2776424734850734
URMC04	BWH326	0.03441286873722993	0.278756216007393
URMC04	BWH327	0.03421741717148219	0.26987355215866626
URMC04	BWH338	0.03471386334538307	0.27979319255175683
URMC04	BWH344	0.018754621484686096	0.1770054131550185
URMC04	BWH347	0.034671847563530145	0.2855578863899274
URMC04	BWH364	0.0336291886303991	0.27004262928147116
URMC04	BWH367	0.034174134271206635	0.2720867117245973
URMC04	BWH368	0.03380033195416343	0.2749084441598014
URMC04	BWH369	0.03193965277679356	0.17782788116711168
URMC04	BWH370	0.03014923190761687	0.24701484928755557
URMC04	BWH394	0.031280189122398494	0.1946338674226472
URMC04	BWH399	0.03281296531617961	0.1815283307391341
URMC04	BWH404	0.03313239528855427	0.2760891249017523
URMC04	BWH405	0.03389620590698783	0.26948006609882214
URMC04	BWH409	0.03479457014868326	0.2822602878406424
URMC04	BWH410	0.0265672530932769	0.1807379182249721
URMC04	BWH453	0.0032695366958794825	0.11984753110811275
URMC04	BWH467	0.004368683035151144	0.10529537445904036
URMC04	BWH477	0.033610931080494844	0.27003507573536933
URMC04	BWH478	0.035002886490962504	0.29399144859370685
URMC04	BWH479	0.01965640017710335	0.1352786961617316
URMC04	BWH483	0.03516948232367645	0.27125583756039673
URMC04	BWH60	0.03458529133751631	0.27298882941020386
URMC04	BWH76	0.034654961731983236	0.2669232393655433
URMC04	HPRU0243	0.022114107868147603	0.2129556408974903
URMC04	HPRU0308	0.023289365323316713	0.20402513779768883
URMC04	HPRU0122	0.022679568114744808	0.19767490242339758
URMC04	HPRU0218	0.02182657631928364	0.1751606890159363
URMC04	HPRU0167	0.033975230266216294	0.2773883078156131
URMC04	HPRU0304	0.03424383611681048	0.28320641672569635
URMC04	HPRU0398	0.033990845474891285	0.2686800858529811
URMC04	HPRU0416	0.03395052269383492	0.29026229448972274
URMC04	HPRU0422	0.03411822777766038	0.28185503872189277
URMC04	HPRU0487	0.03406073529872611	0.2826442547095902
URMC04	HPRU0889	0.03478394027308995	0.2812926520290374
URMC04	MG1655	0.029473859573829198	0.22925582823020585
URMC04	CFT073	0.034456352199284	0.2762456465216858
URMC04	ATCC25922	0.034259707489463276	0.27311740407820595
URMC04	EC958	0.034258919370953045	0.2730140499433418
URMC04	UTI89	0.03476621357037657	0.2735367066903128
URMC04	UMN026	0.02275635496306616	0.1880088651719709
URMC06	URMC07	0.0014448907158152169	0.059497937134151746
URMC06	URMC08	0.03820089763783652	0.2415586535336518
URMC06	URMC105	0.0018780797101550784	0.07171982543735778
URMC06	URMC106	0.03462817945433505	0.26546957117325154
URMC06	URMC107	0.03370400335775292	0.2608605510638594
URMC06	URMC108	0.0014005672456023355	0.051355935073304715
URMC06	URMC109	0.011284554707983063	0.17250395334590307
URMC06	URMC10	0.001670430090269348	0.05380208304068912
URMC06	URMC110	0.03367759598641629	0.22436098385570546
URMC06	URMC111	0.0007716792300154207	0.09146706508089963
URMC06	URMC112	0.004394270404134426	0.15671187736012737
URMC06	URMC12	0.017685077208649425	0.21404935070800435
URMC06	URMC14	0.0006773279549742162	0.0920171523420571
URMC06	URMC16	0.004867209539181738	0.12446831005875636
URMC06	URMC17	0.0013414182227533544	0.05555147092413437
URMC06	URMC18	0.03782375098685642	0.2573343560209722
URMC06	URMC19	0.0015460535031794898	0.06305278413173976
URMC06	URMC20	0.0009796765584176859	0.06616293597497958
URMC06	URMC21	0.0012657814005154755	0.05836548343399017
URMC06	URMC22	0.004687479429553276	0.13150667859517906
URMC06	URMC23	0.0005870377440306829	0.04326235996645866
URMC06	URMC24	0.0011249219658689968	0.07625447016567355
URMC06	URMC25	0.00042990526393693607	0.030990573178935388
URMC06	URMC26	0.03442215770916213	0.2699275392208038
URMC06	URMC28	0.016742814492582525	0.20671773978355334
URMC06	URMC30	0.0013450228372585693	0.08197510896025817
URMC06	URMC32	0.0009648370394399475	0.03807536545277734
URMC06	URMC33	0.00038655267930720605	0.044001607296583756
URMC06	URMC35	0.035196575581778466	0.2651844494590436
URMC06	URMC36	0.0007473977127475662	0.04080510469889542
URMC06	URMC37	0.000834373632456753	0.05076396789626991
